product_id,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
60,cfc3a34f-cbbe-43e1-b307-b0ba2de702ed,Female,23,Souvenir,2,23.46,Cash,27/03/2021,Metrocity
32,c313c97f-42e4-4eaa-b643-59eaff7ecdd4,Female,49,Souvenir,5,58.65,Cash,21/11/2022,Mall of Istanbul
42,4cd7d46b-29b4-4eae-b43e-906cbc2e028e,Male,57,Shoes,2,1200.34,Credit Card,21/02/2022,Metropol AVM
51,c00f4d7c-40d6-41d9-985b-4f0d9b39e4d5,Female,54,Toys,4,143.36,Credit Card,22/08/2022,Kanyon
4,f0c52120-3c31-4b14-93c5-e5a048eb62aa,Female,41,Cosmetics,3,121.98,Credit Card,6/12/2022,Emaar Square Mall
9,3f1a3214-3f5a-4892-a676-67bd572509ba,Female,21,Shoes,3,1800.51,Cash,25/03/2021,Kanyon
56,0ea0d996-da96-4f18-a247-a7816d8806e0,Female,45,Toys,1,35.84,Debit Card,5/3/2021,Kanyon
59,516cbfa3-c71a-47f9-9e87-7b485a347cf9,Female,58,Shoes,3,1800.51,Credit Card,2/8/2021,Kanyon
18,4fb51a8d-a702-4263-9faa-d4f3f9a802e6,Male,53,Food & Beverage,4,20.92,Cash,16/04/2021,Mall of Istanbul
36,13ff4466-63cb-482c-8ede-4d95418638d3,Female,53,Clothing,5,1500.4,Credit Card,3/2/2023,Emaar Square Mall
3,8c46724a-d4e1-48a0-a0e0-acc09cb6be2d,Male,39,Food & Beverage,5,26.15,Debit Card,6/5/2022,Kanyon
7,547e01f2-9c2b-4d74-b18f-a0ace43b3403,Female,21,Shoes,1,600.17,Cash,5/2/2022,Mall of Istanbul
26,72e059a6-0589-4e70-81dd-a2100b98cb7b,Female,51,Toys,1,35.84,Credit Card,1/12/2022,Mall of Istanbul
19,5a7178b3-b6b4-4a78-8b72-a9d677f15b49,Male,50,Clothing,2,600.16,Debit Card,16/12/2021,Emaar Square Mall
18,3ed63e57-c9b0-487c-b215-768a3f129647,Female,50,Cosmetics,4,162.64,Cash,6/1/2023,Mall of Istanbul
55,53ad9f5e-c61d-4d2c-9ea3-428bc25e9bd2,Male,61,Food & Beverage,3,15.69,Cash,8/12/2021,Kanyon
13,9e507d44-29d5-4dc5-adfd-9464b90fc458,Male,44,Food & Beverage,5,26.15,Credit Card,23/02/2021,Mall of Istanbul
8,53421595-7c6e-429f-b52f-ad706f57bb9a,Female,31,Souvenir,4,46.92,Debit Card,7/1/2022,Istinye Park
27,c89e726d-12b3-455a-8b96-07039c460644,Male,64,Food & Beverage,1,5.23,Credit Card,14/02/2022,Kanyon
18,57fb1e20-674f-4d22-a06b-a333aa72a74d,Male,50,Clothing,2,600.16,Credit Card,20/05/2022,Viaport Outlet
13,28aaeaed-7c6d-48b9-9cda-d17ceeeaf856,Male,45,Clothing,1,300.08,Credit Card,15/10/2021,Istinye Park
46,b0c8003b-ffea-4492-b298-ec9f7deb358f,Female,29,Technology,4,4200.0,Debit Card,2/2/2023,Kanyon
1,0e98e606-d511-48ab-890e-4df64f4161f9,Female,33,Clothing,1,300.08,Cash,9/11/2021,Mall of Istanbul
34,f223425c-f7fb-4e97-94b8-f9df7ba435f9,Male,29,Food & Beverage,2,10.46,Cash,9/1/2023,Mall of Istanbul
31,68492097-226c-42d8-bebf-47bdb708f080,Male,65,Technology,3,3150.0,Credit Card,22/11/2021,Metrocity
35,dc719cda-eb86-490a-8c0e-56e32c1636c6,Female,66,Clothing,1,300.08,Cash,7/1/2023,Metrocity
60,1828862c-e105-4412-96b9-74cc9fe7ebdc,Male,54,Cosmetics,3,121.98,Credit Card,23/09/2022,Istinye Park
26,85407862-0df4-4235-9079-c6fc7a40ab93,Male,44,Technology,4,4200.0,Credit Card,24/06/2022,Metropol AVM
37,2144e207-f791-40e7-99e8-fdd1207c11b8,Male,46,Toys,5,179.2,Cash,4/7/2021,Kanyon
37,d9f09097-98ba-4628-8926-2d3af5126ac6,Male,37,Food & Beverage,5,26.15,Cash,23/08/2021,Metropol AVM
33,036aad7c-ff0b-4468-9fb2-9301c5385ae1,Female,22,Food & Beverage,5,26.15,Credit Card,11/8/2022,Metrocity
45,8bdb9046-0856-47f4-8bd3-1fd9f79b25ff,Female,55,Cosmetics,4,162.64,Cash,2/8/2021,Mall of Istanbul
36,d3f75617-7901-4120-a574-31ead18dc438,Male,41,Technology,2,2100.0,Cash,7/7/2022,Mall of Istanbul
27,6c66f6ec-e94a-4b37-b22d-cb2f01bc6e00,Male,42,Toys,3,107.52,Credit Card,13/02/2022,Viaport Outlet
31,c25d5a3c-ce01-4df5-855b-02cdd1898ca8,Male,24,Shoes,3,1800.51,Credit Card,17/10/2022,Zorlu Center
15,1f33fd8e-f4a3-456b-8adf-cf6f004fa0b8,Female,43,Cosmetics,4,162.64,Cash,14/11/2022,Metrocity
14,a9a5d8c8-3cb9-4e1a-a2e6-fd68fe42229b,Male,40,Clothing,3,900.24,Credit Card,24/03/2021,Cevahir AVM
57,a178a2ab-2a4a-4605-86c3-48f9aa0ed22a,Female,22,Cosmetics,4,162.64,Cash,19/02/2021,Kanyon
33,92fd4728-adcf-4d14-ae89-a7d8af825c8b,Female,27,Books,1,15.15,Cash,12/11/2022,Forum Istanbul
25,2d58b6df-8027-4e82-8681-50e5cdb2f1e4,Female,68,Cosmetics,2,81.32,Credit Card,13/04/2021,Mall of Istanbul
22,7e41e704-ab42-4ca8-add0-4b4c59f7c6a7,Female,48,Clothing,2,600.16,Credit Card,3/5/2021,Metropol AVM
35,59461c7a-92ba-459c-97f6-6e59056e43d7,Female,56,Clothing,3,900.24,Cash,24/04/2022,Viaport Outlet
17,538035af-9c64-4c70-b001-535d0587381c,Male,25,Clothing,3,900.24,Debit Card,17/12/2022,Kanyon
50,f803a320-e618-4b1e-9d21-a3bac6fcd42e,Male,30,Food & Beverage,4,20.92,Cash,19/11/2022,Mall of Istanbul
41,04f4d476-1bc8-4e34-86ef-4d630cc55167,Female,49,Toys,5,179.2,Credit Card,22/09/2022,Metropol AVM
51,7649dc16-f8b0-4728-9fba-9ec183e74b91,Male,57,Clothing,2,600.16,Credit Card,16/03/2022,Mall of Istanbul
3,7c91a1d8-d74a-4657-9a29-89d3f050bec3,Female,46,Food & Beverage,4,20.92,Cash,1/1/2022,Mall of Istanbul
23,575fb992-c1c5-4d10-a514-52cf2f09bc99,Male,29,Food & Beverage,3,15.69,Cash,23/07/2021,Kanyon
34,5730827c-f8ff-40c1-9fa0-cfaebebc0c0e,Female,69,Cosmetics,1,40.66,Debit Card,22/12/2021,Metrocity
28,17952850-f847-4cf3-b724-d878aec70763,Female,42,Cosmetics,2,81.32,Debit Card,9/3/2022,Kanyon
43,a3ea1d6b-d155-4f2d-b990-c63aac8931c5,Female,38,Toys,1,35.84,Credit Card,20/02/2022,Kanyon
24,2be835e8-966f-426a-96df-7d6d746f77a2,Female,46,Clothing,2,600.16,Debit Card,14/11/2021,Metrocity
46,b4079a42-5beb-4357-aa65-749ea0b59401,Male,31,Cosmetics,3,121.98,Debit Card,23/01/2022,Metropol AVM
36,6b8b41c1-aeb6-4910-bfc1-cc369202052f,Male,26,Clothing,5,1500.4,Cash,16/01/2021,Mall of Istanbul
30,024b9a57-7c90-4b41-8230-91127758abe5,Female,48,Cosmetics,3,121.98,Cash,2/4/2022,Mall of Istanbul
55,ffc3f620-1b76-40e2-b07d-91065a7c98ce,Male,30,Books,5,75.75,Credit Card,16/10/2022,Kanyon
49,d3a3e973-4dc5-4bec-ad6d-6680fa913faa,Male,56,Clothing,1,300.08,Cash,18/01/2023,Kanyon
29,ea7af839-58e3-4ba6-80a0-5c2d5a001a00,Male,65,Food & Beverage,2,10.46,Cash,27/09/2022,Metrocity
36,fe8053e1-adba-441b-8f04-ed0991ade543,Female,53,Clothing,2,600.16,Credit Card,31/01/2022,Mall of Istanbul
10,a25eccf9-16f8-4931-a43e-aca9a3876dcb,Female,43,Clothing,3,900.24,Cash,10/12/2022,Kanyon
56,77505489-3950-4e78-b257-e40417a49989,Male,26,Food & Beverage,2,10.46,Cash,8/4/2022,Metrocity
46,04b8d669-bf8b-4015-838b-fcf1216ac864,Male,23,Clothing,5,1500.4,Debit Card,5/8/2022,Metrocity
42,227d1804-dde1-4f5d-afa0-133a706a68e8,Female,54,Shoes,4,2400.68,Credit Card,7/1/2023,Metrocity
48,5dae67f3-3950-468b-a851-d76619aeddbc,Male,56,Clothing,4,1200.32,Cash,28/06/2021,Kanyon
16,0068d28f-fc27-4b8f-9150-7bbcf6a68058,Female,37,Toys,2,71.68,Cash,4/6/2022,Mall of Istanbul
29,31979a09-bf13-40cc-952f-8289ce3b8a41,Male,48,Clothing,3,900.24,Debit Card,25/07/2021,Mall of Istanbul
23,7d726224-3acc-4b8f-b89f-6454afec9530,Male,56,Food & Beverage,2,10.46,Debit Card,14/02/2021,Emaar Square Mall
46,2f90b678-d8f9-4c7c-8acf-39ba3aae1641,Female,58,Souvenir,2,23.46,Cash,28/07/2022,Kanyon
41,9f885244-cd83-4ab1-ab60-13070b0363dc,Female,40,Food & Beverage,3,15.69,Credit Card,9/9/2022,Kanyon
17,6d711750-a62e-4845-a90d-81f7aeea8aa7,Female,38,Shoes,5,3000.85,Debit Card,19/03/2022,Kanyon
34,61af1e83-5b00-4736-b408-69225e3b07d8,Female,40,Cosmetics,3,121.98,Credit Card,25/12/2022,Kanyon
16,2121f1f1-faef-405c-8d08-f28bc4b77e9e,Male,64,Toys,1,35.84,Cash,20/09/2022,Mall of Istanbul
22,5b018fb5-3cf6-4559-94a2-bb19aab0fc55,Male,28,Souvenir,5,58.65,Debit Card,12/4/2022,Mall of Istanbul
1,2a9cfb74-abc8-41a9-9670-6d3526a9f1db,Male,49,Cosmetics,4,162.64,Debit Card,3/10/2021,Viaport Outlet
26,86cce38f-891c-47ba-a435-9dbc33e261a7,Male,51,Food & Beverage,3,15.69,Cash,13/06/2022,Metrocity
12,c5b89d7a-d6ab-4679-9d05-670891423926,Male,22,Clothing,3,900.24,Credit Card,1/7/2021,Metrocity
15,988f68ed-f82c-481e-be3b-1851becfabd2,Female,67,Clothing,5,1500.4,Debit Card,8/7/2022,Viaport Outlet
42,d6c1f115-ceff-4bbd-a41a-c2427f7a6a85,Female,22,Toys,2,71.68,Credit Card,2/2/2022,Istinye Park
33,9d500017-6dd0-4bdc-ac36-a5a46de323ef,Female,26,Clothing,3,900.24,Cash,10/11/2022,Mall of Istanbul
51,ee0fa519-2cb9-497f-aa56-aa0ab4a6428a,Female,42,Toys,1,35.84,Debit Card,1/1/2023,Istinye Park
58,a9746e5c-a26f-4a66-963f-dcfd9ebbc0d1,Female,45,Books,1,15.15,Credit Card,6/11/2021,Emaar Square Mall
55,6ce6721f-b852-4154-adbf-36c2fac5e1c4,Female,43,Clothing,1,300.08,Credit Card,9/4/2021,Kanyon
3,b5907061-0d17-4acc-bc41-a9298b8bd59d,Female,35,Cosmetics,2,81.32,Debit Card,31/07/2021,Kanyon
6,b37167f7-4fc7-4bc2-a8d2-6276f8eba43a,Male,49,Clothing,3,900.24,Credit Card,15/08/2022,Viaport Outlet
39,b0569087-1ae7-4df3-8927-fd1b46095f63,Female,49,Food & Beverage,3,15.69,Cash,24/08/2021,Metrocity
54,9d47b9c6-9f40-4134-bfda-83836a14863a,Male,33,Clothing,5,1500.4,Cash,24/01/2022,Mall of Istanbul
53,8e152372-0af0-41af-ab34-d4c4056a0e18,Female,65,Food & Beverage,2,10.46,Cash,14/06/2022,Metropol AVM
19,80ac5b31-9bec-4e99-9316-a9a1dbf08282,Male,40,Souvenir,4,46.92,Cash,5/12/2021,Metropol AVM
14,c0a51a21-b8df-4f57-bfda-794a1dddd802,Male,68,Technology,2,2100.0,Cash,12/10/2021,Viaport Outlet
19,69ec7ec9-c23d-45e9-bc8e-42ed03f2711d,Female,26,Cosmetics,4,162.64,Cash,21/04/2022,Cevahir AVM
12,d702a2a8-5186-4e22-91c4-526b35e7f209,Male,38,Toys,1,35.84,Debit Card,24/06/2021,Kanyon
24,7666defd-3baf-4605-a7c5-6c87f5894d98,Female,56,Cosmetics,4,162.64,Credit Card,5/3/2023,Kanyon
4,681edfab-dda6-4344-a342-a6c74f8f8f2a,Male,19,Cosmetics,1,40.66,Cash,9/5/2021,Kanyon
41,383aedfd-d3a2-4999-b0c4-f9ee6e28901e,Female,18,Cosmetics,2,81.32,Cash,11/9/2021,Metrocity
8,c24a02eb-a055-4a46-9993-0ad639f3502b,Male,55,Food & Beverage,1,5.23,Credit Card,1/10/2021,Forum Istanbul
7,e67a9867-4071-4268-8052-1f2bdc5a5225,Female,53,Cosmetics,2,81.32,Cash,1/8/2021,Mall of Istanbul
10,68f5e263-af37-4aa9-bdaa-12bc64d0a8fa,Female,69,Cosmetics,1,40.66,Cash,4/9/2021,Metrocity
47,530417e5-2eaa-488e-8070-238d70531f64,Male,27,Cosmetics,3,121.98,Cash,21/05/2021,Mall of Istanbul
60,2df720fc-1e7d-47c0-ae74-14f21ea87f49,Female,36,Food & Beverage,2,10.46,Cash,11/7/2022,Kanyon
38,5e5b206b-f632-4771-acbe-4df5dc3721ea,Female,61,Shoes,5,3000.85,Debit Card,2/1/2023,Mall of Istanbul
20,0f6566b9-c5bb-45d0-8c09-6606ddc90caa,Female,43,Cosmetics,5,203.3,Credit Card,29/06/2021,Istinye Park
18,78009e42-9bc3-4914-b03b-21e1140e6adf,Female,51,Food & Beverage,4,20.92,Credit Card,21/03/2021,Metropol AVM
25,a8609e98-0c63-4520-a2b8-accd2c82f81f,Male,38,Toys,4,143.36,Credit Card,25/03/2022,Metrocity
15,8ee3d453-903d-4a37-aba1-21c5fb3ac8bd,Male,34,Food & Beverage,2,10.46,Debit Card,10/5/2021,Mall of Istanbul
6,7d87e9b6-1dcf-47e9-b4d9-f663da095133,Male,23,Food & Beverage,5,26.15,Credit Card,24/03/2022,Metropol AVM
7,aa6839e3-9dc2-4a06-b7e0-2b8a37e06255,Male,56,Food & Beverage,4,20.92,Credit Card,19/10/2021,Zorlu Center
46,88b3dfcf-9e11-4442-a923-713c120f26bd,Male,60,Food & Beverage,4,20.92,Credit Card,15/03/2022,Mall of Istanbul
37,4c822801-596c-4007-aa0c-d20821f07e08,Female,59,Souvenir,4,46.92,Cash,24/11/2022,Metrocity
36,62ea2fed-218a-4b23-8b8e-3cd612f453e8,Male,43,Clothing,1,300.08,Credit Card,21/07/2022,Kanyon
23,273bef13-4b08-4506-a473-39f61c56c1c6,Male,55,Books,4,60.6,Cash,29/03/2021,Metrocity
25,4f5357c5-56d9-4678-9a42-5f4fed86a076,Male,40,Clothing,3,900.24,Cash,26/12/2022,Metrocity
1,c1662233-ce94-4974-adab-606ffa23de9d,Female,43,Food & Beverage,2,10.46,Credit Card,21/01/2023,Metropol AVM
23,ba228ca1-e5e1-482e-9a3e-80ec50883479,Male,59,Food & Beverage,4,20.92,Credit Card,6/11/2021,Emaar Square Mall
37,0ee246fd-5c41-49c7-9aec-bd0d58eb510c,Male,24,Books,5,75.75,Debit Card,12/12/2021,Kanyon
30,99b872c7-7fc8-466f-a769-4373d4bb7dbf,Female,63,Clothing,5,1500.4,Credit Card,11/11/2022,Kanyon
46,bf2a0e4e-6308-486c-b840-d8afce30b2e4,Male,31,Food & Beverage,2,10.46,Cash,25/06/2022,Mall of Istanbul
13,231c02ed-8f62-4832-8985-f3aceeaf7296,Female,69,Clothing,2,600.16,Credit Card,4/7/2022,Istinye Park
53,e8b5ba6d-b875-4bac-857a-3b1c288f1ecc,Female,36,Books,3,45.45,Credit Card,2/2/2023,Metrocity
40,06850488-8dda-403a-a8f8-dd8388aeee2b,Female,54,Clothing,3,900.24,Cash,30/01/2021,Kanyon
53,390566eb-2d19-4b6c-900b-dc3d1691a123,Male,22,Food & Beverage,3,15.69,Cash,19/02/2023,Istinye Park
59,cdc93e8a-7a43-4e70-970f-1c30f567637d,Male,39,Food & Beverage,1,5.23,Cash,22/06/2022,Metrocity
29,199c4696-d0fe-47a9-9bcb-ca3f8158923d,Male,26,Cosmetics,3,121.98,Debit Card,16/10/2022,Metropol AVM
36,8708e2d5-916b-4f9e-930a-612a405b7389,Male,44,Shoes,2,1200.34,Credit Card,9/12/2022,Metrocity
42,1d8f058a-bd36-4da3-a324-700767fe183a,Female,35,Toys,1,35.84,Debit Card,1/12/2022,Metropol AVM
15,5255e184-dd66-4948-b641-590eff98e01a,Female,66,Shoes,1,600.17,Debit Card,6/9/2021,Mall of Istanbul
20,01d7b47b-d52d-4fd7-aa92-92a01fc09c53,Male,61,Shoes,1,600.17,Cash,7/2/2022,Mall of Istanbul
48,dd103659-f63c-49d7-bb8e-d9f5632ca075,Female,30,Cosmetics,2,81.32,Credit Card,16/12/2021,Cevahir AVM
19,25ca7180-e35a-42f6-bcb2-e04840e60284,Male,55,Toys,5,179.2,Debit Card,12/3/2022,Zorlu Center
46,15afb1ce-e4bb-4931-9574-3a17130f5c01,Female,22,Books,3,45.45,Debit Card,15/12/2022,Viaport Outlet
56,64622897-6719-4d11-a6e9-9a8cd09d0d9e,Female,51,Clothing,1,300.08,Debit Card,26/12/2021,Metropol AVM
9,2b24cc78-0610-4815-8819-79b64044bdda,Male,53,Cosmetics,4,162.64,Cash,4/1/2021,Kanyon
9,61ffcb30-56a2-4ee5-a1c1-2a0204d00809,Female,54,Clothing,5,1500.4,Credit Card,27/04/2022,Viaport Outlet
40,a98eb5bd-2871-472e-8fe6-52c499078d41,Male,34,Clothing,2,600.16,Credit Card,19/02/2023,Emaar Square Mall
25,a6cd044b-a4a8-4ee1-b938-8eaf546525b0,Female,49,Clothing,1,300.08,Credit Card,2/3/2023,Kanyon
33,a509e74a-4457-4971-9d78-b49396b8d3c2,Female,41,Souvenir,4,46.92,Cash,28/01/2021,Kanyon
51,e8d5a0bd-2c07-477e-b06b-e091bdf7b79b,Female,34,Clothing,1,300.08,Credit Card,19/06/2021,Kanyon
16,6563f845-64f2-4fc6-91c3-5b1aeffde97c,Female,59,Cosmetics,3,121.98,Cash,16/07/2021,Cevahir AVM
9,fa601a05-7879-4f6e-bf19-f0921940af0f,Female,20,Food & Beverage,2,10.46,Cash,3/11/2021,Istinye Park
49,a8b3945d-7011-48f7-9e05-fc00f9c2fad4,Female,23,Clothing,5,1500.4,Cash,16/11/2021,Mall of Istanbul
31,324c767a-c856-473f-be6e-0e191d54bfe8,Female,25,Clothing,3,900.24,Credit Card,27/11/2022,Mall of Istanbul
33,89ea90f9-92b6-4851-ac95-c4ff00bac16e,Female,63,Toys,3,107.52,Debit Card,2/8/2021,Kanyon
5,87cf072c-676d-417a-b30a-9f481bd22925,Male,68,Technology,1,1050.0,Credit Card,26/08/2022,Mall of Istanbul
37,f48e93e8-6111-4ca9-ab45-4f88e9080f15,Male,58,Shoes,1,600.17,Debit Card,8/9/2021,Cevahir AVM
2,69e2f7df-6120-452c-87b4-2b6399a6a27d,Male,58,Shoes,1,600.17,Debit Card,1/1/2022,Mall of Istanbul
33,b58a5290-5b94-469f-9fb1-61cf02498b42,Male,47,Clothing,1,300.08,Credit Card,11/1/2023,Istinye Park
35,c8dd8eab-18a7-47e8-9964-359f90769478,Female,22,Clothing,5,1500.4,Credit Card,28/08/2021,Mall of Istanbul
19,039360de-82a8-4bb4-9657-7a97b0d37a8b,Female,51,Cosmetics,1,40.66,Credit Card,1/3/2021,Metrocity
47,285b1963-efc8-41bc-9140-4a5795b6c4c3,Male,56,Food & Beverage,5,26.15,Cash,22/05/2021,Viaport Outlet
46,9036b225-822b-4789-bdf5-6699bdd8d54b,Male,33,Clothing,5,1500.4,Cash,9/3/2021,Kanyon
51,81314d5e-3f97-48ac-b622-11a7ff23931c,Male,27,Technology,5,5250.0,Debit Card,21/04/2021,Cevahir AVM
25,7c4694c5-e00a-4865-b140-cc27d61c85c4,Male,50,Shoes,4,2400.68,Cash,3/5/2021,Istinye Park
23,2b377ef6-3aec-4c34-b14d-9d5be9581471,Female,49,Technology,1,1050.0,Cash,13/01/2022,Istinye Park
40,46c7b788-849b-4a53-8853-901d9e16a520,Female,52,Souvenir,5,58.65,Cash,12/3/2022,Mall of Istanbul
7,8f105940-e2f1-414f-894e-3f78fd914f25,Male,54,Clothing,1,300.08,Cash,15/11/2022,Kanyon
5,5f71397f-e511-4807-9b95-acd020c6f2ba,Male,19,Cosmetics,3,121.98,Credit Card,20/10/2021,Emaar Square Mall
29,293e1fda-7f58-45e7-8c4d-e80390d163b7,Female,49,Cosmetics,5,203.3,Debit Card,30/09/2021,Mall of Istanbul
46,621dcecd-e87f-43d2-b0e0-7dfc95c2978b,Female,44,Cosmetics,4,162.64,Credit Card,31/01/2021,Mall of Istanbul
58,708f26d1-727b-44c6-a13c-cc3bb391d521,Male,69,Food & Beverage,4,20.92,Credit Card,8/7/2021,Metropol AVM
17,5c1fa4e3-a7b7-4f15-a253-0bec97a3e763,Female,41,Clothing,5,1500.4,Debit Card,7/10/2021,Kanyon
49,2a52f5b6-1061-43da-aeb8-dc663eb32a8c,Female,25,Toys,2,71.68,Cash,9/7/2021,Viaport Outlet
23,bb9f06b5-e874-486c-a834-e82019e384d1,Female,51,Shoes,4,2400.68,Cash,13/01/2021,Istinye Park
37,a42ea899-8619-40be-a31d-102e10df1f6d,Female,53,Shoes,1,600.17,Cash,20/07/2022,Mall of Istanbul
4,c52f3c16-1534-420d-a570-cf75242e3f11,Female,20,Clothing,3,900.24,Credit Card,1/9/2021,Emaar Square Mall
57,8da54b01-9007-445f-941c-ecd0589ae5e9,Male,62,Clothing,1,300.08,Cash,25/10/2022,Cevahir AVM
40,b5552db5-0a8c-48da-ab5c-df3d70c18451,Female,30,Cosmetics,3,121.98,Debit Card,17/06/2022,Mall of Istanbul
13,04d59f4a-91b7-4ad5-9de3-7df56b1ebb25,Female,47,Cosmetics,1,40.66,Cash,9/5/2021,Viaport Outlet
52,1a393fec-1cf6-4920-bc01-227dfef0d89c,Male,40,Shoes,4,2400.68,Credit Card,29/04/2022,Emaar Square Mall
44,4a24970c-d67e-4672-8663-1dadd4ba3ce2,Female,35,Clothing,3,900.24,Credit Card,9/11/2021,Metrocity
43,57f70ba0-ef30-4e7f-ae3b-fea0f49362a7,Female,41,Cosmetics,5,203.3,Cash,8/10/2021,Mall of Istanbul
54,68893fb5-3c29-4301-a898-682171e63150,Female,48,Clothing,2,600.16,Cash,29/05/2022,Kanyon
51,e7fa4946-d07d-4099-a150-735200973fdb,Male,26,Food & Beverage,5,26.15,Cash,22/08/2022,Metrocity
41,0758c5b4-0a74-43b6-bd63-7fb4a05af9be,Female,27,Food & Beverage,1,5.23,Cash,16/11/2022,Kanyon
59,a7554ed3-e91b-4984-a110-8e98a9d32fd8,Female,26,Souvenir,5,58.65,Debit Card,17/08/2022,Kanyon
3,a23e79fc-9223-4dd2-a7f3-f8aa4372dda8,Female,65,Food & Beverage,3,15.69,Credit Card,10/2/2023,Istinye Park
3,8377504e-ea03-4543-9ad2-127241a451a9,Female,25,Cosmetics,2,81.32,Credit Card,20/01/2021,Kanyon
29,03cd8059-e561-429f-882e-35fd7b5aae66,Female,19,Books,4,60.6,Credit Card,19/05/2022,Metrocity
10,32e61a86-520e-4dd0-8329-80e2b342623a,Male,21,Technology,4,4200.0,Credit Card,30/01/2023,Metrocity
2,c5a684d6-91c9-4153-a22d-e30526400ce3,Female,61,Food & Beverage,5,26.15,Cash,25/02/2021,Istinye Park
47,7521438e-f9b7-4c05-916c-217bbfebbb44,Female,65,Toys,5,179.2,Debit Card,18/12/2022,Mall of Istanbul
52,9b57d5bf-e9d1-4a4c-bc6d-914affff2d46,Female,23,Cosmetics,4,162.64,Credit Card,16/07/2022,Metrocity
58,f5c797f1-5f0b-4666-88fa-d1b95b735288,Male,42,Clothing,3,900.24,Cash,18/01/2022,Kanyon
27,9d6655f3-6ab0-42a5-9206-39ebd5f72479,Male,33,Food & Beverage,3,15.69,Credit Card,11/9/2021,Mall of Istanbul
60,87900c76-19fa-4d18-a8ec-7a3fb3bf6e9b,Female,54,Clothing,2,600.16,Credit Card,7/8/2022,Metropol AVM
7,af19c10a-36db-49b0-a1f2-ca3871fb175d,Female,67,Food & Beverage,4,20.92,Credit Card,31/01/2021,Kanyon
54,12a7eb1d-8770-4bf0-ba76-2669fe7043ca,Female,41,Food & Beverage,1,5.23,Cash,15/07/2021,Cevahir AVM
25,0679694e-b0a7-4c89-8b5f-6848d841db10,Female,57,Books,5,75.75,Cash,16/10/2021,Kanyon
7,5c89b198-5492-4060-9a04-eafc0e88fa8b,Female,35,Clothing,1,300.08,Cash,29/03/2021,Mall of Istanbul
34,e4c8072f-ad90-4b98-aab0-932ddcb06610,Male,62,Clothing,1,300.08,Cash,22/09/2021,Metropol AVM
41,cb5c05e5-9b79-4a6d-aee5-de8f84a3c9f0,Male,26,Toys,1,35.84,Cash,20/03/2021,Emaar Square Mall
39,4301c1bb-a897-418d-86d2-127b00c7b28a,Male,48,Cosmetics,4,162.64,Cash,28/08/2022,Kanyon
14,377b07ae-5d89-4e09-8564-e9d5577eeaca,Female,57,Clothing,4,1200.32,Cash,3/6/2022,Metropol AVM
45,5b9ff64f-6280-4a6b-b2f0-33d1d956aee9,Female,53,Shoes,2,1200.34,Cash,27/03/2021,Istinye Park
28,3e4d5d5d-a353-4ad4-b510-a4afad3b72f3,Male,58,Cosmetics,4,162.64,Cash,4/11/2021,Mall of Istanbul
24,dad29859-f0b3-41cd-9d9c-32cc32210e47,Female,32,Clothing,2,600.16,Credit Card,11/8/2021,Mall of Istanbul
24,7a056dbc-4958-4ef7-9ae8-dafee9a7e456,Female,23,Food & Beverage,5,26.15,Cash,5/8/2022,Zorlu Center
41,de968ccb-a35d-457c-87ee-75c616448e92,Female,49,Toys,4,143.36,Cash,2/10/2022,Mall of Istanbul
12,c5ce0adf-3492-4d90-af73-38e7a32e3342,Female,26,Clothing,4,1200.32,Credit Card,30/12/2022,Viaport Outlet
6,2313fec6-0c61-46bd-be5b-dd21f98dbfd9,Female,62,Clothing,5,1500.4,Credit Card,5/1/2022,Mall of Istanbul
14,6b5a8e32-a6c9-4b4e-af98-464610f8d0e5,Male,30,Toys,1,35.84,Cash,28/02/2022,Mall of Istanbul
29,a9725d0b-9fbe-4135-b221-9117a375656e,Female,28,Clothing,2,600.16,Credit Card,10/11/2022,Kanyon
16,32858b9c-5bad-4ab0-9192-5f57fed3a265,Female,65,Shoes,2,1200.34,Debit Card,29/11/2022,Metropol AVM
37,59e63e7a-8acd-4577-bda7-7daa22eefaa3,Female,56,Toys,1,35.84,Credit Card,21/08/2021,Forum Istanbul
45,787dd0ff-b532-434d-95b1-8a398c62df8a,Female,40,Food & Beverage,3,15.69,Cash,29/06/2021,Mall of Istanbul
6,8195ddf1-6398-4f56-b333-b135a67cb459,Male,55,Clothing,4,1200.32,Credit Card,7/7/2021,Kanyon
33,650b11bf-fc3b-4f2b-b710-2350bb7602c5,Female,61,Toys,2,71.68,Credit Card,27/08/2022,Istinye Park
46,6a34da75-46c7-48a4-8d51-0170e4d0f9a9,Female,35,Souvenir,5,58.65,Cash,26/02/2023,Metropol AVM
45,db9e4780-dbb1-4919-9592-5e87513d4e75,Female,37,Shoes,1,600.17,Cash,27/12/2021,Mall of Istanbul
13,2108de92-4500-40e6-9d9c-48bed66cd4cf,Male,32,Cosmetics,1,40.66,Cash,1/2/2023,Istinye Park
51,f99a859f-1751-4157-977c-03f1c4668a48,Female,68,Souvenir,1,11.73,Debit Card,10/2/2022,Kanyon
42,8c834483-3595-40a7-a7d4-26401614fe32,Female,44,Clothing,2,600.16,Cash,31/01/2021,Mall of Istanbul
45,a9310f2f-ad32-4479-b727-6fd50d7469d3,Female,61,Cosmetics,4,162.64,Credit Card,25/11/2021,Kanyon
